street,name,type,oneway,node,lat,lon
13226637,Mintons Landing,residential,n/a,121965734,39.1954191,-96.6260226
13226637,Mintons Landing,residential,n/a,3667901390,39.1954192,-96.6259442
13226637,Mintons Landing,residential,n/a,122013738,39.1954200,-96.6254214
13226637,Mintons Landing,residential,n/a,777976172,39.1954642,-96.6252881
13226638,Kelly Drive,residential,n/a,122013760,39.2056182,-96.6074812
13226638,Kelly Drive,residential,n/a,3666247579,39.2056192,-96.6075889
13226638,Kelly Drive,residential,n/a,724868831,39.2056210,-96.6077955
13226638,Kelly Drive,residential,n/a,724868799,39.2055784,-96.6080769
13226654,Lee Street,residential,n/a,122013940,39.1862136,-96.5923199
13226654,Lee Street,residential,n/a,2025116283,39.1863003,-96.5923195
13226654,Lee Street,residential,n/a,2025116567,39.1866572,-96.5923156
13226654,Lee Street,residential,n/a,6119587964,39.1870733,-96.5923175
13226654,Lee Street,residential,n/a,2025116006,39.1871854,-96.5923180
13226654,Lee Street,residential,n/a,6119587977,39.1875483,-96.5923165
13226654,Lee Street,residential,n/a,3659540723,39.1884623,-96.5923128
13226654,Lee Street,residential,n/a,122011369,39.1885060,-96.5923128
13226654,Lee Street,residential,n/a,3659540715,39.1885829,-96.5923128
13226654,Lee Street,residential,n/a,5993353755,39.1889359,-96.5923130
13226654,Lee Street,residential,n/a,5993353758,39.1890940,-96.5923131
13226654,Lee Street,residential,n/a,3659540666,39.1894373,-96.5923133
13226654,Lee Street,residential,n/a,122013943,39.1894740,-96.5923133
13226665,Davis Drive,residential,n/a,6120575829,39.1659453,-96.6150302
13226665,Davis Drive,residential,n/a,1500954812,39.1658739,-96.6149200
13226665,Davis Drive,residential,n/a,122013982,39.1655295,-96.6143985
13226665,Davis Drive,residential,n/a,6120575575,39.1649610,-96.6135414
13226665,Davis Drive,residential,n/a,122013989,39.1648836,-96.6134247
13226665,Davis Drive,residential,n/a,6120575525,39.1648435,-96.6133638
13226665,Davis Drive,residential,n/a,1500954654,39.1647341,-96.6131977
13226665,Davis Drive,residential,n/a,1500954647,39.1645686,-96.6130114
13226665,Davis Drive,residential,n/a,1500954641,39.1643493,-96.6128089
13226665,Davis Drive,residential,n/a,122013992,39.1640620,-96.6126100
13226665,Davis Drive,residential,n/a,122013996,39.1634760,-96.6123155
13226665,Davis Drive,residential,n/a,122014003,39.1626847,-96.6119213
13226665,Davis Drive,residential,n/a,122014008,39.1619991,-96.6115917
13226665,Davis Drive,residential,n/a,1500954597,39.1617016,-96.6114517
13226665,Davis Drive,residential,n/a,122009974,39.1614938,-96.6113755
13226665,Davis Drive,residential,n/a,1500954595,39.1613746,-96.6113368
13226665,Davis Drive,residential,n/a,1500954593,39.1611870,-96.6113001
13226665,Davis Drive,residential,n/a,122002529,39.1606122,-96.6112987
13226665,Davis Drive,residential,n/a,6120575511,39.1601837,-96.6112931
13226665,Davis Drive,residential,n/a,121974582,39.1601105,-96.6112921
13226674,Roof Drive,residential,n/a,122014105,39.1969383,-96.5873652
13226674,Roof Drive,residential,n/a,1484441785,39.1970373,-96.5873674
13226674,Roof Drive,residential,n/a,4785009786,39.1970528,-96.5873677
13226674,Roof Drive,residential,n/a,5674217556,39.1989515,-96.5874107
13226674,Roof Drive,residential,n/a,1484442841,39.1989734,-96.5874112
13226674,Roof Drive,residential,n/a,122012696,39.1990793,-96.5874137
13226680,Sky Vue Lane,residential,n/a,122014178,39.1673653,-96.5976009
13226680,Sky Vue Lane,residential,n/a,733478770,39.1671050,-96.5976019
13226680,Sky Vue Lane,residential,n/a,1499656795,39.1669415,-96.5975951
13226680,Sky Vue Lane,residential,n/a,122014184,39.1667517,-96.5975624
13226680,Sky Vue Lane,residential,n/a,122014188,39.1665480,-96.5974689
13226680,Sky Vue Lane,residential,n/a,1499656770,39.1663939,-96.5973532
13226680,Sky Vue Lane,residential,n/a,122014191,39.1663091,-96.5972271
13226680,Sky Vue Lane,residential,n/a,1499656764,39.1662190,-96.5970624
13226680,Sky Vue Lane,residential,n/a,1499656763,39.1661833,-96.5969110
13226680,Sky Vue Lane,residential,n/a,122014194,39.1661672,-96.5967641
13226680,Sky Vue Lane,residential,n/a,8601455725,39.1661713,-96.5959593
13226680,Sky Vue Lane,residential,n/a,122014198,39.1661734,-96.5955546
13226683,West Laramie Street,residential,n/a,121999217,39.1850383,-96.5874610
13226683,West Laramie Street,residential,n/a,1582305025,39.1850368,-96.5871675
13226683,West Laramie Street,residential,n/a,4375107571,39.1850490,-96.5855170
13226683,West Laramie Street,residential,n/a,122014226,39.1850496,-96.5854344
13226683,West Laramie Street,residential,n/a,4375107572,39.1850500,-96.5853520
13226683,West Laramie Street,residential,n/a,4376747493,39.1850605,-96.5832813
13226683,West Laramie Street,residential,n/a,3665384928,39.1850607,-96.5832514
13226683,West Laramie Street,residential,n/a,122014230,39.1850619,-96.5831723
13226689,Frontier Lane,residential,n/a,122014272,39.1890676,-96.6230191
13226689,Frontier Lane,residential,n/a,3667901429,39.1891636,-96.6230170
13226689,Frontier Lane,residential,n/a,4368928778,39.1891904,-96.6230164
13226689,Frontier Lane,residential,n/a,122010140,39.1900765,-96.6230185
13226689,Frontier Lane,residential,n/a,6028158199,39.1902563,-96.6230164
13226689,Frontier Lane,residential,n/a,799868513,39.1904735,-96.6229836
13226689,Frontier Lane,residential,n/a,6028158198,39.1906211,-96.6229413
13226689,Frontier Lane,residential,n/a,122014275,39.1908202,-96.6228582
13226689,Frontier Lane,residential,n/a,122014279,39.1910675,-96.6227026
13226689,Frontier Lane,residential,n/a,799869078,39.1912749,-96.6225732
13226689,Frontier Lane,residential,n/a,799869186,39.1914791,-96.6224901
13226689,Frontier Lane,residential,n/a,122014282,39.1916823,-96.6224552
13226689,Frontier Lane,residential,n/a,121994311,39.1919256,-96.6224545
13226689,Frontier Lane,residential,n/a,6028158197,39.1921501,-96.6224465
13226689,Frontier Lane,residential,n/a,799869307,39.1924798,-96.6224244
13226689,Frontier Lane,residential,n/a,5538399957,39.1926555,-96.6224049
13226689,Frontier Lane,residential,n/a,5538399998,39.1926669,-96.6224039
13226689,Frontier Lane,residential,n/a,122010880,39.1927729,-96.6223908
13226690,Erickson Street,residential,n/a,122005019,39.2012182,-96.6250076
13226690,Erickson Street,residential,n/a,777975440,39.2014392,-96.6252335
13226690,Erickson Street,residential,n/a,777975655,39.2016439,-96.6253381
13226690,Erickson Street,residential,n/a,122014296,39.2019079,-96.6253833
13226690,Erickson Street,residential,n/a,5499247064,39.2034776,-96.6253692
13226690,Erickson Street,residential,n/a,3667905920,39.2035054,-96.6253689
13226690,Erickson Street,residential,n/a,121994863,39.2035774,-96.6253683
13226692,Creighton Terrace,residential,n/a,122014308,39.1771941,-96.6109528
13226692,Creighton Terrace,residential,n/a,122014313,39.1775113,-96.6105752
13226693,Meadowmere Court,residential,n/a,122014327,39.1849966,-96.5932372
13226693,Meadowmere Court,residential,n/a,2025116397,39.1850021,-96.5928131
13226696,Canterbury Street,residential,yes,766009003,39.2069659,-96.6190339
13226696,Canterbury Street,residential,yes,4030293889,39.2070631,-96.6192295
13226696,Canterbury Street,residential,yes,1422898468,39.2070767,-96.6192568
13226696,Canterbury Street,residential,yes,122009858,39.2070765,-96.6193994
13226697,North 9th Street,residential,n/a,122004950,39.1919587,-96.5694606
13226697,North 9th Street,residential,n/a,4894718803,39.1920342,-96.5694609
13226697,North 9th Street,residential,n/a,122014358,39.1928387,-96.5694650
13226697,North 9th Street,residential,n/a,122010925,39.1933181,-96.5694726
13226699,North 9th Street,residential,n/a,121995260,39.1794296,-96.5700702
13226699,North 9th Street,residential,n/a,3665357139,39.1795565,-96.5700676
13226699,North 9th Street,residential,n/a,4378747143,39.1795770,-96.5700672
13226699,North 9th Street,residential,n/a,2716458539,39.1799958,-96.5700588
13226699,North 9th Street,residential,n/a,4388755982,39.1804337,-96.5700499
13226699,North 9th Street,residential,n/a,122014365,39.1805202,-96.5700482
13226699,North 9th Street,residential,n/a,4388755996,39.1806057,-96.5700489
13226699,North 9th Street,residential,n/a,2716458574,39.1810313,-96.5700527
13226699,North 9th Street,residential,n/a,4783780431,39.1814604,-96.5700485
13226699,North 9th Street,residential,n/a,122014368,39.1815470,-96.5700477
13226699,North 9th Street,residential,n/a,4783780432,39.1816371,-96.5700452
13226699,North 9th Street,residential,n/a,2716446503,39.1820562,-96.5700334
13226699,North 9th Street,residential,n/a,4787580048,39.1824870,-96.5700258
13226699,North 9th Street,residential,n/a,122014372,39.1825783,-96.5700242
13226699,North 9th Street,residential,n/a,4787580047,39.1826555,-96.5700225
13226699,North 9th Street,residential,n/a,2716446472,39.1830895,-96.5700126
13226699,North 9th Street,residential,n/a,5339475217,39.1835127,-96.5700019
13226699,North 9th Street,residential,n/a,122009285,39.1835993,-96.5699997
13226699,North 9th Street,residential,n/a,5339475218,39.1836868,-96.5699979
13226699,North 9th Street,residential,n/a,1531440486,39.1841165,-96.5699893
13226699,North 9th Street,residential,n/a,122014375,39.1846279,-96.5699656
13226699,North 9th Street,residential,n/a,1531442415,39.1851500,-96.5699551
13226699,North 9th Street,residential,n/a,4873217865,39.1855683,-96.5699467
13226699,North 9th Street,residential,n/a,3669539989,39.1855973,-96.5699461
13226699,North 9th Street,residential,n/a,122014378,39.1856621,-96.5699448
13226699,North 9th Street,residential,n/a,4873217866,39.1857554,-96.5699429
13226699,North 9th Street,residential,n/a,2716446497,39.1861790,-96.5699344
13226699,North 9th Street,residential,n/a,4873217856,39.1866119,-96.5699256
13226699,North 9th Street,residential,n/a,3665357168,39.1866290,-96.5699253
13226699,North 9th Street,residential,n/a,122014381,39.1867640,-96.5699226
13226699,North 9th Street,residential,n/a,3665357165,39.1868692,-96.5699208
13226699,North 9th Street,residential,n/a,4873217857,39.1868978,-96.5699203
13226699,North 9th Street,residential,n/a,1529134337,39.1873269,-96.5699128
13226699,North 9th Street,residential,n/a,5339475422,39.1877507,-96.5699054
13226699,North 9th Street,residential,n/a,6432729868,39.1877736,-96.5699050
13226699,North 9th Street,residential,n/a,122014384,39.1878343,-96.5699039
13226699,North 9th Street,residential,n/a,5339475423,39.1879279,-96.5699014
13226699,North 9th Street,residential,n/a,1529134348,39.1883551,-96.5698902
13226699,North 9th Street,residential,n/a,5332518012,39.1884887,-96.5698867
13226699,North 9th Street,residential,n/a,5339475425,39.1887761,-96.5698791
13226699,North 9th Street,residential,n/a,122014387,39.1888690,-96.5698766
13226699,North 9th Street,residential,n/a,5339475426,39.1889606,-96.5698769
13226699,North 9th Street,residential,n/a,1529134357,39.1893890,-96.5698783
13226699,North 9th Street,residential,n/a,5339475427,39.1898109,-96.5698681
13226699,North 9th Street,residential,n/a,3709414144,39.1898270,-96.5698677
13226699,North 9th Street,residential,n/a,121999272,39.1899038,-96.5698659
13226699,North 9th Street,residential,n/a,3709414130,39.1899767,-96.5698653
13226699,North 9th Street,residential,n/a,5339475428,39.1899902,-96.5698652
13226699,North 9th Street,residential,n/a,1529134837,39.1904201,-96.5698617
13226699,North 9th Street,residential,n/a,5339475429,39.1908442,-96.5698464
13226699,North 9th Street,residential,n/a,122014393,39.1909315,-96.5698433
13226699,North 9th Street,residential,n/a,5339475430,39.1910201,-96.5698373
13226699,North 9th Street,residential,n/a,1529135952,39.1914515,-96.5698295
13226699,North 9th Street,residential,n/a,5339475424,39.1918747,-96.5698218
13226699,North 9th Street,residential,n/a,122004953,39.1919612,-96.5698245
13226702,Aspen Way,residential,n/a,122014404,39.1703905,-96.6086808
13226702,Aspen Way,residential,n/a,122014406,39.1706795,-96.6086892
13226702,Aspen Way,residential,n/a,122014408,39.1708136,-96.6085731
13226702,Aspen Way,residential,n/a,122014409,39.1710411,-96.6083011
13226702,Aspen Way,residential,n/a,122014412,39.1713155,-96.6080114
13226702,Aspen Way,residential,n/a,122014414,39.1714550,-96.6078496
13226705,North 5th Street,residential,n/a,122014433,39.1825118,-96.5633696
13226705,North 5th Street,residential,n/a,2716446498,39.1830230,-96.5633615
13226705,North 5th Street,residential,n/a,5340493430,39.1834539,-96.5633546
13226705,North 5th Street,residential,n/a,122009277,39.1835415,-96.5633532
13226705,North 5th Street,residential,n/a,5340493431,39.1836281,-96.5633510
13226705,North 5th Street,residential,n/a,1531440317,39.1840574,-96.5633398
13226705,North 5th Street,residential,n/a,5340493424,39.1844877,-96.5633285
13226705,North 5th Street,residential,n/a,122014435,39.1845647,-96.5633265
13226705,North 5th Street,residential,n/a,5340493425,39.1846593,-96.5633245
13226705,North 5th Street,residential,n/a,1531442361,39.1850870,-96.5633155
13226705,North 5th Street,residential,n/a,4873217874,39.1855174,-96.5633064
13226705,North 5th Street,residential,n/a,3669539993,39.1855330,-96.5633061
13226705,North 5th Street,residential,n/a,122014437,39.1856014,-96.5633047
13226705,North 5th Street,residential,n/a,3669544409,39.1856845,-96.5633030
13226705,North 5th Street,residential,n/a,4873217873,39.1856967,-96.5633027
13226705,North 5th Street,residential,n/a,2716446502,39.1861103,-96.5632940
13226705,North 5th Street,residential,n/a,4873217851,39.1865444,-96.5632850
13226705,North 5th Street,residential,n/a,2716450669,39.1865664,-96.5632845
13226705,North 5th Street,residential,n/a,122014438,39.1866981,-96.5632817
13226705,North 5th Street,residential,n/a,3669544392,39.1868239,-96.5632792
13226705,North 5th Street,residential,n/a,4873217852,39.1868396,-96.5632789
13226705,North 5th Street,residential,n/a,1667607812,39.1872690,-96.5632705
13226705,North 5th Street,residential,n/a,6432729864,39.1877066,-96.5632615
13226705,North 5th Street,residential,n/a,122014439,39.1877697,-96.5632602
13226705,North 5th Street,residential,n/a,1529134344,39.1882923,-96.5632498
13226705,North 5th Street,residential,n/a,5340487016,39.1887231,-96.5632412
13226705,North 5th Street,residential,n/a,122014440,39.1888078,-96.5632395
13226705,North 5th Street,residential,n/a,5340487017,39.1888972,-96.5632377
13226705,North 5th Street,residential,n/a,1529134353,39.1893221,-96.5632292
13226705,North 5th Street,residential,n/a,5340487010,39.1897438,-96.5632208
13226705,North 5th Street,residential,n/a,3709414140,39.1897627,-96.5632204
13226705,North 5th Street,residential,n/a,121999262,39.1898425,-96.5632188
13226705,North 5th Street,residential,n/a,3709414135,39.1899164,-96.5632173
13226705,North 5th Street,residential,n/a,5340487011,39.1899309,-96.5632170
13226705,North 5th Street,residential,n/a,1529134802,39.1903533,-96.5632086
13226705,North 5th Street,residential,n/a,122014442,39.1908700,-96.5631983
13226707,Michael Road,residential,n/a,122007737,39.1893367,-96.6004793
13226707,Michael Road,residential,n/a,122014457,39.1897954,-96.6004745
13226715,Woodland Street,residential,n/a,122014517,39.1905231,-96.6020979
13226715,Woodland Street,residential,n/a,4368928855,39.1906070,-96.6020843
13226715,Woodland Street,residential,n/a,122014519,39.1907134,-96.6020671
13226715,Woodland Street,residential,n/a,877574992,39.1908901,-96.6020812
13226715,Woodland Street,residential,n/a,5888484991,39.1910088,-96.6020872
13226715,Woodland Street,residential,n/a,122014523,39.1911016,-96.6021077
13226715,Woodland Street,residential,n/a,877575213,39.1913012,-96.6022727
13226715,Woodland Street,residential,n/a,122014525,39.1914338,-96.6023711
13226717,Sheffield Circle,residential,n/a,121965749,39.2000335,-96.6260315
13226717,Sheffield Circle,residential,n/a,3667907225,39.2000301,-96.6259691
13226717,Sheffield Circle,residential,n/a,122014536,39.2000212,-96.6258079
13226717,Sheffield Circle,residential,n/a,122014538,39.1999526,-96.6256454
13226717,Sheffield Circle,residential,n/a,122014541,39.1997957,-96.6255077
13226717,Sheffield Circle,residential,n/a,777975691,39.1993838,-96.6254762
13226717,Sheffield Circle,residential,n/a,122014544,39.1992672,-96.6254976
13226717,Sheffield Circle,residential,n/a,777976142,39.1989929,-96.6255037
13226717,Sheffield Circle,residential,n/a,777975741,39.1989290,-96.6254953
13226717,Sheffield Circle,residential,n/a,777975333,39.1988860,-96.6254768
13226717,Sheffield Circle,residential,n/a,777975714,39.1988587,-96.6254482
13226717,Sheffield Circle,residential,n/a,777975325,39.1988417,-96.6253911
13226717,Sheffield Circle,residential,n/a,777975904,39.1988652,-96.6253389
13226717,Sheffield Circle,residential,n/a,777975489,39.1989160,-96.6253238
13226717,Sheffield Circle,residential,n/a,777975456,39.1989799,-96.6253204
13226717,Sheffield Circle,residential,n/a,777976017,39.1990411,-96.6253372
13226717,Sheffield Circle,residential,n/a,777975610,39.1991128,-96.6253557
13226717,Sheffield Circle,residential,n/a,777976134,39.1992145,-96.6254045
13226717,Sheffield Circle,residential,n/a,777976111,39.1993057,-96.6254415
13226717,Sheffield Circle,residential,n/a,777975691,39.1993838,-96.6254762
